[VP/NP] , used to treat , to treat , PPDB2.0Score=4.76476 PPDB1.0Score=12.744950 -logp(LHS,e1)=0.30786 -logp(LHS,e2)=0.89456 -logp(e1,LHS)=14.95995 -logp(e1,e2)=7.90234 -logp(e1,"e2,LHS)=6.75647 -logp(e2",LHS)=12.48692 -logp(e2,e1)=4.84261 -logp(e2,"e1,LHS)=4.28343 AGigaSim=0.80561 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.48551 ContainsX=0 Equivalence=0.088485 Exclusion=0.047945 GlueRule=0 GoogleNgramSim=0.33742 Identity=0 Independent=0.133904 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.018057 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.711609 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.97133 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.16667 WordLogCR=-0.40547 ,,, 0-0 1-0 2-1 , ForwardEntailment
[SBAR] , as things stand , as it stood , PPDB2.0Score=4.73947 PPDB1.0Score=12.377400 -logp(LHS,e1)=0.10471 -logp(LHS,e2)=0.01253 -logp(e1,LHS)=13.95816 -logp(e1,e2)=6.36027 -logp(e1,"e2,LHS)=5.69177 -logp(e2",LHS)=13.52284 -logp(e2,e1)=6.01713 -logp(e2,"e1,LHS)=5.25645 AGigaSim=0.59110 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.31015 ContainsX=0 Equivalence=0.198062 Exclusion=0.008343 GlueRule=0 GoogleNgramSim=0.18502 Identity=0 Independent=0.204988 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.109772 PhrasePenalty=1 RarityPenalty=0.01832 ForwardEntailment=0.478836 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.33333 WordLogCR=0 ,,, 0-0 1-1 2-2 , ForwardEntailment
[S/SBAR] , it is well known , it is known , PPDB2.0Score=4.72156 PPDB1.0Score=8.563350 -logp(LHS,e1)=2.66526 -logp(LHS,e2)=1.32153 -logp(e1,LHS)=11.93881 -logp(e1,e2)=3.96143 -logp(e1,"e2,LHS)=4.00922 -logp(e2",LHS)=11.23558 -logp(e2,e1)=4.60192 -logp(e2,"e1,LHS)=3.30599 AGigaSim=0.86447 Abstract=0 Adjacent=0 CharCountDiff=-5 CharLogCR=-0.37469 ContainsX=0 Equivalence=0.323914 Exclusion=0.001011 GlueRule=0 GoogleNgramSim=0.51123 Identity=0 Independent=0.227121 Lex(e1",e2)=62.05413 Lex(e2,e1)=62.05413 Lexical=1 LogCount=1.60944 MVLSASim=NA Monotonic=1 OtherRelated=0.020491 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.427463 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.96687 TargetFormality=0.99657 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.25000 WordLogCR=-0.28768 ,,, 0-0 1-1 2-2 3-2 , ReverseEntailment
[NP/NP] , closer collaboration between , close cooperation between , PPDB2.0Score=4.69897 PPDB1.0Score=15.161700 -logp(LHS,e1)=1.45691 -logp(LHS,e2)=0.43066 -logp(e1,LHS)=16.58016 -logp(e1,e2)=8.90603 -logp(e1,"e2,LHS)=7.95550 -logp(e2",LHS)=12.90355 -logp(e2,e1)=6.25567 -logp(e2,"e1,LHS)=4.27889 AGigaSim=0.85682 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.11333 ContainsX=0 Equivalence=0.539216 Exclusion=0.023910 GlueRule=0 GoogleNgramSim=0.19423 Identity=0 Independent=0.112763 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.009821 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.314290 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ,,, 0-0 1-1 2-2 , Equivalence
[X] ," must , in accordance with article "," must , in accordance with rule ", PPDB2.0Score=4.73201 PPDB1.0Score=2.080700 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=15.62001 -logp(e1,e2)=1.91365 -logp(e1,"e2,LHS)=1.91365 -logp(e2",LHS)=13.87341 -logp(e2,e1)=0.16705 -logp(e2,"e1,LHS)=0.16705 AGigaSim=0.88680 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.09531 ContainsX=1 Equivalence=0.618757 Exclusion=0.000007 GlueRule=0 GoogleNgramSim=0.78967 Identity=0 Independent=0.004631 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.003931 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.372674 SourceTerminalsButNoTarget=0 SourceWords=6 TargetTerminalsButNoSource=0 TargetWords=6 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-0.50000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 4-4 5-5 , Equivalence
[NP/NNS] , the discussion of these , its consideration of these , PPDB2.0Score=4.71096 PPDB1.0Score=7.515270 -logp(LHS,e1)=0.57536 -logp(LHS,e2)=0.67496 -logp(e1,LHS)=16.43125 -logp(e1,e2)=5.06359 -logp(e1,"e2,LHS)=4.89403 -logp(e2",LHS)=13.91895 -logp(e2,e1)=2.45168 -logp(e2,"e1,LHS)=2.38172 AGigaSim=0.81162 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.12260 ContainsX=0 Equivalence=0.217935 Exclusion=0.044990 GlueRule=0 GoogleNgramSim=0.31529 Identity=0 Independent=0.068364 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.001058 PhrasePenalty=1 RarityPenalty=0.00034 ReverseEntailment=0.667652 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0.75000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ReverseEntailment
[X] , on employment , the areas of employment , PPDB2.0Score=4.67828 PPDB1.0Score=22.723800 -logp(LHS,e1)=0.69278 -logp(LHS,e2)=0.14425 -logp(e1,LHS)=11.78840 -logp(e1,e2)=9.16754 -logp(e1,"e2,LHS)=8.48649 -logp(e2",LHS)=15.62859 -logp(e2,e1)=13.55626 -logp(e2,"e1,LHS)=12.32668 AGigaSim=0.31280 Abstract=0 Adjacent=0 CharCountDiff=10 CharLogCR=0.57054 ContainsX=1 Equivalence=0.013528 Exclusion=0.025304 GlueRule=0 GoogleNgramSim=0.00405 Identity=0 Independent=0.312136 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.117513 PhrasePenalty=1 RarityPenalty=0.36788 ReverseEntailment=0.531518 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=1 WordCountDiff=2 WordLenDiff=-1.00000 WordLogCR=0.69315 ,,, 0-0 1-1 1-2 1-3 , ReverseEntailment
[S] , - of course . ," - yes , you did . ", PPDB2.0Score=4.67902 PPDB1.0Score=21.007320 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=12.07302 -logp(e1,e2)=8.80960 -logp(e1,"e2,LHS)=6.27244 -logp(e2",LHS)=15.46114 -logp(e2,e1)=12.19772 -logp(e2,"e1,LHS)=9.66056 AGigaSim=1.00000 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.26826 ContainsX=0 Equivalence=0.021942 Exclusion=0.036258 GlueRule=0 GoogleNgramSim=1.00000 Identity=0 Independent=0.528896 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.029687 PhrasePenalty=1 RarityPenalty=0.00248 ForwardEntailment=0.383218 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=6 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=2 WordLenDiff=-0.50000 WordLogCR=0.40547 ,,, 0-0 1-0 0-1 2-1 0-2 0-3 2-4 3-5 , Independent
[X] , of the world are , around the world are , PPDB2.0Score=4.76640 PPDB1.0Score=9.109320 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=14.93115 -logp(e1,e2)=4.42839 -logp(e1,"e2,LHS)=4.40819 -logp(e2",LHS)=15.18369 -logp(e2,e1)=4.68093 -logp(e2,"e1,LHS)=4.66073 AGigaSim=0.86861 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.22314 ContainsX=1 Equivalence=0.208028 Exclusion=0.001029 GlueRule=0 GoogleNgramSim=0.59266 Identity=0 Independent=0.103767 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.001437 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.685739 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.97347 TargetFormality=0.97903 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.00000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ReverseEntailment
[X] , must all , it is necessary to , PPDB2.0Score=4.73508 PPDB1.0Score=21.287000 -logp(LHS,e1)=3.63123 -logp(LHS,e2)=0.31272 -logp(e1,LHS)=16.39320 -logp(e1,e2)=11.76877 -logp(e1,"e2,LHS)=10.62254 -logp(e2",LHS)=10.82415 -logp(e2,e1)=9.51823 -logp(e2,"e1,LHS)=5.05349 AGigaSim=0.50354 Abstract=0 Adjacent=0 CharCountDiff=10 CharLogCR=0.81093 ContainsX=1 Equivalence=0.018746 Exclusion=0.002508 GlueRule=0 GoogleNgramSim=0 Identity=0 Independent=0.487006 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.033865 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.457876 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=0.98213 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=2 WordLenDiff=0.25000 WordLogCR=0.69315 ,,, 0-0 0-1 0-2 0-3 1-3 , Independent
[VP/PP] , faced with the challenge , address the challenge , PPDB2.0Score=4.71786 PPDB1.0Score=9.062320 -logp(LHS,e1)=0 -logp(LHS,e2)=0.12014 -logp(e1,LHS)=16.72699 -logp(e1,e2)=4.88726 -logp(e1,"e2,LHS)=4.08479 -logp(e2",LHS)=16.13494 -logp(e2,e1)=4.17506 -logp(e2,"e1,LHS)=3.49274 AGigaSim=0.78504 Abstract=0 Adjacent=0 CharCountDiff=-3 CharLogCR=-0.13353 ContainsX=0 Equivalence=0.143445 Exclusion=0.132680 GlueRule=0 GoogleNgramSim=0.49284 Identity=0 Independent=0.075945 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.015876 PhrasePenalty=1 RarityPenalty=0.00005 ForwardEntailment=0.632054 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=1.08333 WordLogCR=-0.28768 ,,, 0-0 1-0 2-1 3-2 , ForwardEntailment
[VP/NN] , 's the second , is the second , PPDB2.0Score=4.72531 PPDB1.0Score=5.317580 -logp(LHS,e1)=2.69312 -logp(LHS,e2)=3.41831 -logp(e1,LHS)=16.72613 -logp(e1,e2)=4.28202 -logp(e1,"e2,LHS)=3.04737 -logp(e2",LHS)=14.20485 -logp(e2,e1)=1.03556 -logp(e2,"e1,LHS)=0.52609 AGigaSim=0.82273 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=0 Equivalence=0.397300 Exclusion=0.008153 GlueRule=0 GoogleNgramSim=0.51114 Identity=0 Independent=0.339379 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.101136 PhrasePenalty=1 RarityPenalty=0.00034 ReverseEntailment=0.154031 SourceTerminalsButNoTarget=0 SourceWords=3 TargetComplexity=0.93927 TargetFormality=0.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ,,, 0-0 1-1 2-2 , Equivalence
[X] , defending human rights . , defence of human rights . , PPDB2.0Score=4.75502 PPDB1.0Score=3.716500 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=16.33913 -logp(e1,e2)=2.55140 -logp(e1,"e2,LHS)=2.55140 -logp(e2",LHS)=14.95284 -logp(e2,e1)=1.16510 -logp(e2,"e1,LHS)=1.16510 AGigaSim=1.00000 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.04082 ContainsX=1 Equivalence=0.439349 Exclusion=0.003622 GlueRule=0 GoogleNgramSim=0.68504 Identity=0 Independent=0.064959 Lex(e1",e2)=62.20827 Lex(e2,e1)=62.20827 Lexical=1 LogCount=1.38629 MVLSASim=NA Monotonic=1 OtherRelated=0.013310 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.478760 SourceTerminalsButNoTarget=0 SourceWords=4 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=1 UnalignedTarget=2 WordCountDiff=1 WordLenDiff=-1.05000 WordLogCR=0.22314 ,,, 0-0 0-1 1-2 2-3 3-4 , ReverseEntailment
[X] , request the secretary-general to , invites the secretary-general to , PPDB2.0Score=4.71743 PPDB1.0Score=17.213490 -logp(LHS,e1)=1.72835 -logp(LHS,e2)=0.58425 -logp(e1,LHS)=15.00229 -logp(e1,e2)=8.31220 -logp(e1,"e2,LHS)=8.82217 -logp(e2",LHS)=14.44729 -logp(e2,e1)=8.90129 -logp(e2,"e1,LHS)=8.26718 AGigaSim=0.88972 Abstract=0 Adjacent=0 CharCountDiff=0 CharLogCR=0 ContainsX=1 Equivalence=0.034938 Exclusion=0.052554 GlueRule=0 GoogleNgramSim=0.61776 Identity=0 Independent=0.196868 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.000083 PhrasePenalty=1 RarityPenalty=0.00002 ReverseEntailment=0.715556 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=1 UnalignedTarget=1 WordCountDiff=0 WordLenDiff=0 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ReverseEntailment
[S/.] , i wasbeginning to worry about you , i was starting to worry , PPDB2.0Score=4.69673 PPDB1.0Score=4.049070 -logp(LHS,e1)=0 -logp(LHS,e2)=0.33647 -logp(e1,LHS)=16.53413 -logp(e1,e2)=2.19277 -logp(e1,"e2,LHS)=1.68640 -logp(e2",LHS)=16.53413 -logp(e2,e1)=1.85630 -logp(e2,"e1,LHS)=1.68640 AGigaSim=0.74855 Abstract=0 Adjacent=0 CharCountDiff=-10 CharLogCR=-0.36101 ContainsX=0 Equivalence=0.616972 Exclusion=0.000006 GlueRule=0 GoogleNgramSim=0.53367 Identity=0 Independent=0.002630 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.001095 PhrasePenalty=1 RarityPenalty=0.01832 ReverseEntailment=0.379296 SourceTerminalsButNoTarget=0 SourceWords=6 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-0.86667 WordLogCR=-0.18232 ,,, 0-0 1-1 1-2 2-3 3-4 4-4 5-4 , Equivalence
[X] , -rrb- in accordance with ," , which is consistent with ", PPDB2.0Score=4.71434 PPDB1.0Score=23.152030 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=13.01448 -logp(e1,e2)=10.19475 -logp(e1,"e2,LHS)=9.86278 -logp(e2",LHS)=15.77701 -logp(e2,e1)=12.95728 -logp(e2,"e1,LHS)=12.62532 AGigaSim=0.64473 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.08004 ContainsX=1 Equivalence=0.103318 Exclusion=0.002559 GlueRule=0 GoogleNgramSim=0.29250 Identity=0 Independent=0.453284 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.066237 PhrasePenalty=1 RarityPenalty=0.00034 ForwardEntailment=0.374602 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=1.00000 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=0 UnalignedTarget=2 WordCountDiff=1 WordLenDiff=-0.85000 WordLogCR=0.22314 ,,, 0-0 0-1 1-1 1-2 2-3 3-4 , Independent
[X] ," , the delegation indicated "," , the delegation noted ", PPDB2.0Score=4.68629 PPDB1.0Score=5.170390 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=16.22330 -logp(e1,e2)=3.07950 -logp(e1,"e2,LHS)=3.07950 -logp(e2",LHS)=15.23469 -logp(e2,e1)=2.09089 -logp(e2,"e1,LHS)=2.09089 AGigaSim=0.86994 Abstract=0 Adjacent=0 CharCountDiff=-4 CharLogCR=-0.16705 ContainsX=1 Equivalence=0.599517 Exclusion=0.000007 GlueRule=0 GoogleNgramSim=0.68301 Identity=0 Independent=0.001135 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0.69315 MVLSASim=NA Monotonic=1 OtherRelated=0.000390 PhrasePenalty=1 RarityPenalty=0 ReverseEntailment=0.398951 SourceTerminalsButNoTarget=0 SourceWords=4 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=-1.00000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , Equivalence
[S/VP] , israel planned to , israel to , PPDB2.0Score=4.68491 PPDB1.0Score=10.501600 -logp(LHS,e1)=0 -logp(LHS,e2)=1.02841 -logp(e1,LHS)=16.99610 -logp(e1,e2)=8.98013 -logp(e1,"e2,LHS)=7.80331 -logp(e2",LHS)=10.56584 -logp(e2,e1)=1.52147 -logp(e2,"e1,LHS)=1.37305 AGigaSim=0.80754 Abstract=0 Adjacent=0 CharCountDiff=-8 CharLogCR=-0.63599 ContainsX=0 Equivalence=0.111464 Exclusion=0.013507 GlueRule=0 GoogleNgramSim=0.30471 Identity=0 Independent=0.371046 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.081799 PhrasePenalty=1 RarityPenalty=0.00674 ForwardEntailment=0.422183 SourceTerminalsButNoTarget=0 SourceWords=3 TargetTerminalsButNoSource=0 TargetWords=2 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=-1.00000 WordLogCR=-0.40547 ,,, 0-0 1-1 2-1 , ForwardEntailment
[X] , commission elected , committee shall elect , PPDB2.0Score=4.73291 PPDB1.0Score=8.847380 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=13.99027 -logp(e1,e2)=3.75903 -logp(e1,"e2,LHS)=3.69706 -logp(e2",LHS)=15.31959 -logp(e2,e1)=5.08835 -logp(e2,"e1,LHS)=5.02638 AGigaSim=0.58620 Abstract=0 Adjacent=0 CharCountDiff=3 CharLogCR=0.15415 ContainsX=1 Equivalence=0.176784 Exclusion=0.008095 GlueRule=0 GoogleNgramSim=0.01837 Identity=0 Independent=0.265210 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.116175 PhrasePenalty=1 RarityPenalty=0.00001 ReverseEntailment=0.433735 SourceTerminalsButNoTarget=0 SourceWords=2 TargetComplexity=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-2.16667 WordLogCR=0.40547 ,,, 0-0 1-1 1-2 , ReverseEntailment
[S/VP] , the issue would be , the matter would be , PPDB2.0Score=4.75226 PPDB1.0Score=3.363350 -logp(LHS,e1)=0.42199 -logp(LHS,e2)=0.24784 -logp(e1,LHS)=15.09898 -logp(e1,e2)=1.82960 -logp(e1,"e2,LHS)=1.77703 -logp(e2",LHS)=14.62898 -logp(e2,e1)=1.53375 -logp(e2,"e1,LHS)=1.30703 AGigaSim=0.94480 Abstract=0 Adjacent=0 CharCountDiff=1 CharLogCR=0.05407 ContainsX=0 Equivalence=0.016805 Exclusion=0.006996 GlueRule=0 GoogleNgramSim=0.41041 Identity=0 Independent=0.086197 Lex(e1",e2)=62.39058 Lex(e2,e1)=62.39058 Lexical=1 LogCount=1.09861 MVLSASim=NA Monotonic=1 OtherRelated=0.000969 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.889033 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.95180 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=0.25000 WordLogCR=0 ,,, 0-0 1-1 2-2 3-3 , ForwardEntailment
[X] ," developing countries , especially "," developing countries , in particular the ", PPDB2.0Score=4.71715 PPDB1.0Score=5.537270 -logp(LHS,e1)=0.28588 -logp(LHS,e2)=0 -logp(e1,LHS)=13.65595 -logp(e1,e2)=1.71150 -logp(e1,"e2,LHS)=1.92343 -logp(e2",LHS)=15.48434 -logp(e2,e1)=3.82577 -logp(e2,"e1,LHS)=3.75183 AGigaSim=0.88038 Abstract=0 Adjacent=0 CharCountDiff=7 CharLogCR=0.19237 ContainsX=1 Equivalence=0.692285 Exclusion=0.000002 GlueRule=0 GoogleNgramSim=0.67688 Identity=0 Independent=0.016500 Lex(e1",e2)=61.80283 Lex(e2,e1)=61.80283 Lexical=1 LogCount=1.79176 MVLSASim=NA Monotonic=1 OtherRelated=0.057358 PhrasePenalty=1 RarityPenalty=0 ForwardEntailment=0.233855 SourceTerminalsButNoTarget=0 SourceWords=4 TargetComplexity=0.95180 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=6 UnalignedSource=1 UnalignedTarget=2 WordCountDiff=2 WordLenDiff=-1.66667 WordLogCR=0.40547 ,,, 0-0 1-1 2-2 3-3 3-4 , Equivalence
[X] , and requirements of , and the conditions of , PPDB2.0Score=4.73500 PPDB1.0Score=13.808420 -logp(LHS,e1)=0 -logp(LHS,e2)=0 -logp(e1,LHS)=14.23800 -logp(e1,e2)=6.66186 -logp(e1,"e2,LHS)=6.65721 -logp(e2",LHS)=14.72270 -logp(e2,e1)=7.14656 -logp(e2,"e1,LHS)=7.14192 AGigaSim=0.69800 Abstract=0 Adjacent=0 CharCountDiff=2 CharLogCR=0.10008 ContainsX=1 Equivalence=0.020259 Exclusion=0.011270 GlueRule=0 GoogleNgramSim=0.34969 Identity=0 Independent=0.421577 Lex(e1",e2)=63.30685 Lex(e2,e1)=63.30685 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.150914 PhrasePenalty=1 RarityPenalty=0.00674 ForwardEntailment=0.395980 SourceTerminalsButNoTarget=0 SourceWords=3 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=4 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=1 WordLenDiff=-1.16667 WordLogCR=0.28768 ,,, 0-0 1-1 1-2 2-3 , Independent
[NP/NNP] , the board of governors of the , the governing council of the , PPDB2.0Score=4.68645 PPDB1.0Score=11.943680 -logp(LHS,e1)=1.24889 -logp(LHS,e2)=0.91341 -logp(e1,LHS)=15.20525 -logp(e1,e2)=6.81245 -logp(e1,"e2,LHS)=6.67640 -logp(e2",LHS)=13.18855 -logp(e2,e1)=5.13123 -logp(e2,"e1,LHS)=4.65970 AGigaSim=0.74405 Abstract=0 Adjacent=0 CharCountDiff=-1 CharLogCR=-0.03509 ContainsX=0 Equivalence=0.148531 Exclusion=0.002580 GlueRule=0 GoogleNgramSim=0.34298 Identity=0 Independent=0.402994 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.066458 PhrasePenalty=1 RarityPenalty=0.00674 ReverseEntailment=0.379438 SourceTerminalsButNoTarget=0 SourceWords=6 TargetComplexity=0.99009 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=5 UnalignedSource=1 UnalignedTarget=0 WordCountDiff=-1 WordLenDiff=0.80000 WordLogCR=-0.18232 ,,, 0-0 1-1 2-1 3-2 4-3 5-4 , Independent
[NP] , all the recommendations , the various recommendations , PPDB2.0Score=4.73052 PPDB1.0Score=18.193930 -logp(LHS,e1)=0.06607 -logp(LHS,e2)=0 -logp(e1,LHS)=14.80140 -logp(e1,e2)=8.15101 -logp(e1,"e2,LHS)=7.67103 -logp(e2",LHS)=16.62724 -logp(e2,e1)=10.04292 -logp(e2,"e1,LHS)=9.49687 AGigaSim=0.71791 Abstract=0 Adjacent=0 CharCountDiff=4 CharLogCR=0.16034 ContainsX=0 Equivalence=0.118609 Exclusion=0.045544 GlueRule=0 GoogleNgramSim=0.33947 Identity=0 Independent=0.254333 Lex(e1",e2)=62.90141 Lex(e2,e1)=62.90141 Lexical=1 LogCount=0 MVLSASim=NA Monotonic=1 OtherRelated=0.039906 PhrasePenalty=1 RarityPenalty=0.00034 ReverseEntailment=0.541607 SourceTerminalsButNoTarget=0 SourceWords=3 TargetFormality=1.00000 TargetTerminalsButNoSource=0 TargetWords=3 UnalignedSource=0 UnalignedTarget=0 WordCountDiff=0 WordLenDiff=1.33333 WordLogCR=0 ,,, 0-0 0-1 1-1 2-2 , ReverseEntailment
